arrangement_id,event_id,arrangement_xid,event_xid,arrangement_name,event_name,category,start_at,end_at,location_name,description
112591,300068,,,"Three Sisters",,"CCPA Performance-Theatre","2025-10-03 19:30:00","2025-10-03 21:30:00","Miller Studio Theatre | Auditorium Building, room 980",
116895,310548,,,"CCPA Woodwind Day",Welcome,Event-CCPA,"2025-10-04 09:00:00","2025-10-04 10:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
116895,319605,,,"CCPA Woodwind Day",,Event-CCPA,"2025-10-04 09:00:00","2025-10-04 17:00:00",,
116895,317902,,,"CCPA Woodwind Day","Breakout Session",Event-CCPA,"2025-10-04 10:00:00","2025-10-04 11:00:00","Sullivan Room | Auditorium Building, room 220",
116895,324931,,,"CCPA Woodwind Day","Breakout Session",Event-CCPA,"2025-10-04 10:00:00","2025-10-04 11:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
116895,324933,,,"CCPA Woodwind Day","Breakout Session",Event-CCPA,"2025-10-04 10:00:00","2025-10-04 11:00:00","AUD 730",
116895,324934,,,"CCPA Woodwind Day","Breakout Session",Event-CCPA,"2025-10-04 10:00:00","2025-10-04 11:00:00","AUD 925",
116895,324935,,,"CCPA Woodwind Day","Breakout Session",Event-CCPA,"2025-10-04 10:00:00","2025-10-04 11:00:00","Mikowsky Hall | 430 S. Michigan Ave, room 907, Chicago, IL 60605",
116895,324936,,,"CCPA Woodwind Day",Masterclass,Event-CCPA,"2025-10-04 11:00:00","2025-10-04 12:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
116895,324937,,,"CCPA Woodwind Day",Lunch,Event-CCPA,"2025-10-04 12:30:00","2025-10-04 13:30:00","Ida B. Wells Lounge",
116895,324938,,,"CCPA Woodwind Day","Panel Q&A",Event-CCPA,"2025-10-04 13:30:00","2025-10-04 14:30:00","Sullivan Room | Auditorium Building, room 220",
116895,324939,,,"CCPA Woodwind Day",Masterclass,Event-CCPA,"2025-10-04 14:30:00","2025-10-04 16:00:00","Sullivan Room | Auditorium Building, room 220",
116895,324940,,,"CCPA Woodwind Day","Faculty Recital",Event-CCPA,"2025-10-04 16:00:00","2025-10-04 17:00:00","Sullivan Room | Auditorium Building, room 220",
112591,300072,,,"Three Sisters",,"CCPA Performance-Theatre","2025-10-04 19:30:00","2025-10-04 21:30:00","Miller Studio Theatre | Auditorium Building, room 980",
112591,300075,,,"Three Sisters",,"CCPA Performance-Theatre","2025-10-05 14:00:00","2025-10-05 16:00:00","Miller Studio Theatre | Auditorium Building, room 980",
121414,325231,,,"A1 Auditions",,Event-CCPA,"2025-10-10 09:00:00","2025-10-10 17:00:00","AUD 710","Contact: Rebecca Schorsch"
112591,300084,,,"Three Sisters",,"CCPA Performance-Theatre","2025-10-10 19:30:00","2025-10-10 21:30:00","Miller Studio Theatre | Auditorium Building, room 980",
117579,315127,,,"Chamber Orchestra",,"CCPA Performance-Music","2025-10-10 19:30:00","2025-10-10 21:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
117263,314589,,,"Mini Preview Day",,Event-CCPA,"2025-10-11 12:30:00","2025-10-11 15:00:00","Marks Hall | Auditorium Building, room 964","Contact: Amanda Horvath-Adair"
112591,300087,,,"Three Sisters",,"CCPA Performance-Theatre","2025-10-11 14:00:00","2025-10-11 16:00:00","Miller Studio Theatre | Auditorium Building, room 980",
112591,300081,,,"Three Sisters",,"CCPA Performance-Theatre","2025-10-11 19:30:00","2025-10-11 21:30:00","Miller Studio Theatre | Auditorium Building, room 980",
115016,304671,,,"Jesus Christ Superstar",,"CCPA Performance-Theatre","2025-10-17 19:30:00","2025-10-17 21:30:00","O'Malley Theatre | Auditorium Building, room 773",
115016,304675,,,"Jesus Christ Superstar",,"CCPA Performance-Theatre","2025-10-18 19:30:00","2025-10-18 21:30:00","O'Malley Theatre | Auditorium Building, room 773",
115016,304678,,,"Jesus Christ Superstar",,"CCPA Performance-Theatre","2025-10-19 14:00:00","2025-10-19 16:00:00","O'Malley Theatre | Auditorium Building, room 773",
115016,304683,,,"Jesus Christ Superstar",,"CCPA Performance-Theatre","2025-10-24 19:30:00","2025-10-24 21:30:00","O'Malley Theatre | Auditorium Building, room 773",
111726,299042,,,"CCPA OperaFest",,"CCPA Performance-Music","2025-10-25 14:30:00","2025-10-25 17:00:00","Ida B. Wells Lounge",
109670,325618,,,"CCPA Opera (ENS 427-01)","Wells Lounge","CCPA Performance-Music","2025-10-25 14:30:00","2025-10-25 17:30:00",,
115016,304686,,,"Jesus Christ Superstar",,"CCPA Performance-Theatre","2025-10-25 19:30:00","2025-10-25 21:30:00","O'Malley Theatre | Auditorium Building, room 773",
111744,315131,,,"Contemporary Ensemble",,"CCPA Performance-Music","2025-10-25 19:30:00","2025-10-25 21:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
115016,304689,,,"Jesus Christ Superstar",,"CCPA Performance-Theatre","2025-10-26 14:00:00","2025-10-26 16:00:00","O'Malley Theatre | Auditorium Building, room 773",
111726,307714,,,"CCPA OperaFest",,"CCPA Performance-Music","2025-10-26 14:30:00","2025-10-26 17:00:00","Ida B. Wells Lounge",
109670,325619,,,"CCPA Opera (ENS 427-01)","Wells Lounge","CCPA Performance-Music","2025-10-26 14:30:00","2025-10-26 17:30:00",,
111724,299038,,,"CCPA Jazz Combo Concert",,"CCPA Performance-Interdisciplinary","2025-10-28 19:00:00","2025-10-28 21:00:00","Jazz Showcase | 806 S. Plymouth Ct, Chicago, IL 60605",
124366,335314,,,"CCPA STUCO Murder Mystery","Fainman Lounge Reservation",Event-CCPA,"2025-10-29 17:30:00","2025-10-29 22:30:00",,
111722,299034,,,"Student Composition Recital",,"CCPA Performance-Interdisciplinary","2025-10-29 19:30:00","2025-10-29 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
121142,313054,,,"Graduate Recital: Ling-Hsuan Lee, horn",,"Student Recital","2025-11-03 19:30:00","2025-11-03 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
117672,314916,,,"Faculty Recital: Almita Vamos, violin",,"Faculty/Guest Artist Recital","2025-11-05 19:30:00","2025-11-05 21:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
111732,299065,,,"CCPA PianoFest",,"CCPA Performance-Music","2025-11-07 19:00:00","2025-11-07 21:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
115013,304645,,,Urinetown,,"CCPA Performance-Theatre","2025-11-07 19:30:00","2025-11-07 21:30:00","Miller Studio Theatre | Auditorium Building, room 980",
111732,299069,,,"CCPA PianoFest",,"CCPA Performance-Music","2025-11-08 16:00:00","2025-11-08 17:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
111732,299071,,,"CCPA PianoFest",,"CCPA Performance-Music","2025-11-08 19:00:00","2025-11-08 21:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
115013,304642,,,Urinetown,,"CCPA Performance-Theatre","2025-11-08 19:30:00","2025-11-08 21:30:00","Miller Studio Theatre | Auditorium Building, room 980",
115013,304648,,,Urinetown,,"CCPA Performance-Theatre","2025-11-09 14:00:00","2025-11-09 16:00:00","Miller Studio Theatre | Auditorium Building, room 980",
111732,299076,,,"CCPA PianoFest",,"CCPA Performance-Music","2025-11-09 16:00:00","2025-11-09 17:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
112737,301098,,,"Student Recital - Open",,"Student Recital","2025-11-10 19:30:00","2025-11-10 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
112737,301100,,,"Student Recital - Open",,"Student Recital","2025-11-11 19:30:00","2025-11-11 20:30:00","Gage Gallery | Auditorium Building, room 178",
117401,301102,,,"Faculty Recital: Russell Rolen, cello",,"Faculty/Guest Artist Recital","2025-11-11 19:30:00","2025-11-11 21:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
112737,301104,,,"Student Recital - Open",,"Student Recital","2025-11-12 19:30:00","2025-11-12 20:30:00","Gage Gallery | Auditorium Building, room 178",
119349,318313,,,"Tiny PAL Concert",,Event-CCPA,"2025-11-13 12:20:00","2025-11-13 13:20:00","Performing Arts Library","Upright piano"
111735,315146,,,"Symphony Orchestra",,"CCPA Performance-Music","2025-11-13 19:30:00","2025-11-13 21:30:00",,"South Shore Cultural Center"
112737,315211,,,"Student Recital - Open",,"Student Recital","2025-11-14 17:00:00","2025-11-14 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
109669,299117,,,"Undergraduate Opera (ENS 301(Y)-01)",,"CCPA Performance-Music","2025-11-14 19:30:00","2025-11-14 21:30:00","Ida B. Wells Lounge",
115013,304657,,,Urinetown,,"CCPA Performance-Theatre","2025-11-14 19:30:00","2025-11-14 21:30:00","Miller Studio Theatre | Auditorium Building, room 980",
109669,299122,,,"Undergraduate Opera (ENS 301(Y)-01)",,"CCPA Performance-Music","2025-11-15 19:30:00","2025-11-15 21:30:00","Ida B. Wells Lounge",
115013,304654,,,Urinetown,,"CCPA Performance-Theatre","2025-11-15 19:30:00","2025-11-15 21:30:00","Miller Studio Theatre | Auditorium Building, room 980",
112737,301475,,,"Student Recital - Open",,"Student Recital","2025-11-16 12:00:00","2025-11-16 13:00:00","Gage Gallery | Auditorium Building, room 178",
115013,304659,,,Urinetown,,"CCPA Performance-Theatre","2025-11-16 14:00:00","2025-11-16 16:00:00","Miller Studio Theatre | Auditorium Building, room 980",
112737,301561,,,"Student Recital - Open",,"Student Recital","2025-11-16 14:30:00","2025-11-16 15:30:00","Gage Gallery | Auditorium Building, room 178",
112737,301369,,,"Student Recital - Open",,"Student Recital","2025-11-16 17:00:00","2025-11-16 18:00:00","Gage Gallery | Auditorium Building, room 178",
121572,325410,,,"Sarah Siddons Society Q&A with Beth Leavel",,Event-CCPA,"2025-11-17 12:30:00","2025-11-17 13:45:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605","Setup should be really minimal. Two chairs and two mics on stage, and maybe a wireless mic for audience questions. "
112737,315214,,,"Student Recital - Open",,"Student Recital","2025-11-17 17:00:00","2025-11-17 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
116873,299059,,,"CCPA New Deal Jazz Ensemble and Puentes Latin Jazz Ensemble",,"CCPA Performance-Interdisciplinary","2025-11-17 19:00:00","2025-11-17 20:00:00","Jazz Showcase | 806 S. Plymouth Ct, Chicago, IL 60605",
109668,307805,,,"LATIN JAZZ ENSEMBLE (ENS 240(Y)-10)",Performance,"CCPA Performance-Interdisciplinary","2025-11-17 19:30:00","2025-11-17 21:00:00",,
109584,310920,,,"Vocal Ensemble (MTHR/ENS 201(Y)-01)",,"CCPA Performance-Music","2025-11-18 19:30:00","2025-11-18 21:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
112737,301126,,,"Student Recital - Open",,"Student Recital","2025-11-19 19:30:00","2025-11-19 20:30:00","Gage Gallery | Auditorium Building, room 178",
112737,301128,,,"Student Recital - Open",,"Student Recital","2025-11-20 19:30:00","2025-11-20 20:30:00","Gage Gallery | Auditorium Building, room 178",
112737,301130,,,"Student Recital - Open",,"Student Recital","2025-11-20 19:30:00","2025-11-20 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
111737,299094,,,"String Chamber",,"CCPA Performance-Music","2025-11-21 14:30:00","2025-11-21 16:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
112737,301379,,,"Student Recital - Open",,"Student Recital","2025-11-21 17:00:00","2025-11-21 18:00:00","Gage Gallery | Auditorium Building, room 178",
111737,299095,,,"String Chamber",,"CCPA Performance-Music","2025-11-21 17:00:00","2025-11-21 19:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
112737,301132,,,"Student Recital - Open",,"Student Recital","2025-11-21 19:30:00","2025-11-21 20:30:00","Gage Gallery | Auditorium Building, room 178",
115246,305021,,,"The Misanthrope",,"CCPA Performance-Theatre","2025-11-21 19:30:00","2025-11-21 21:30:00","O'Malley Theatre | Auditorium Building, room 773",
112737,301477,,,"Student Recital - Open",,"Student Recital","2025-11-22 12:00:00","2025-11-22 13:00:00","Sullivan Room | Auditorium Building, room 220",
112737,313058,,,"Student Recital - Open",,"Student Recital","2025-11-22 12:00:00","2025-11-22 13:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
112737,301563,,,"Student Recital - Open",,"Student Recital","2025-11-22 14:30:00","2025-11-22 15:30:00","Sullivan Room | Auditorium Building, room 220",
122470,301377,,,"Senior Recital: Sijia Liu, guitar",,"Student Recital","2025-11-22 17:00:00","2025-11-22 18:00:00","Sullivan Room | Auditorium Building, room 220",
111736,299102,,,"Woodwind Chamber",,"CCPA Performance-Music","2025-11-22 17:00:00","2025-11-22 19:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
112737,301134,,,"Student Recital - Open",,"Student Recital","2025-11-22 19:30:00","2025-11-22 20:30:00","Sullivan Room | Auditorium Building, room 220",
115246,305025,,,"The Misanthrope",,"CCPA Performance-Theatre","2025-11-22 19:30:00","2025-11-22 21:30:00","O'Malley Theatre | Auditorium Building, room 773",
112737,301479,,,"Student Recital - Open",,"Student Recital","2025-11-23 12:00:00","2025-11-23 13:00:00","Gage Gallery | Auditorium Building, room 178",
112737,301481,,,"Student Recital - Open",,"Student Recital","2025-11-23 12:00:00","2025-11-23 13:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
115246,305028,,,"The Misanthrope",,"CCPA Performance-Theatre","2025-11-23 14:00:00","2025-11-23 16:00:00","O'Malley Theatre | Auditorium Building, room 773",
112737,301565,,,"Student Recital - Open",,"Student Recital","2025-11-23 14:30:00","2025-11-23 15:30:00","Gage Gallery | Auditorium Building, room 178",
112737,301567,,,"Student Recital - Open",,"Student Recital","2025-11-23 14:30:00","2025-11-23 15:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
112737,301381,,,"Student Recital - Open",,"Student Recital","2025-11-23 17:00:00","2025-11-23 18:00:00","Gage Gallery | Auditorium Building, room 178",
112737,301383,,,"Student Recital - Open",,"Student Recital","2025-11-23 17:00:00","2025-11-23 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
109665,299106,,,"CLASSICAL GUITAR ENSEMBLE (ENS 209(Y)-01/409(Y)-01)",,"CCPA Performance-Music","2025-11-24 19:30:00","2025-11-24 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
111722,299062,,,"Student Composition Recital",,"CCPA Performance-Interdisciplinary","2025-12-01 19:30:00","2025-12-01 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
123570,332500,,,"Senior Recital: Ankang Tian, guitar",,"Student Recital","2025-12-02 17:00:00","2025-12-02 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
112737,315175,,,"Student Recital - Open",,"Student Recital","2025-12-02 19:30:00","2025-12-02 20:30:00","Sullivan Room | Auditorium Building, room 220",
120454,301146,,,"Graduate Recital: Khadbaatar Jargalsaikhan, violin",,"Student Recital","2025-12-02 19:30:00","2025-12-02 21:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
117352,312337,,,"Piano/String/Composition Collaboration Concert",,"CCPA Performance-Interdisciplinary","2025-12-03 19:30:00","2025-12-03 21:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
111742,299115,,,"Early Music Ensemble",,"CCPA Performance-Music","2025-12-04 17:00:00","2025-12-04 19:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
112737,315178,,,"Student Recital - Open",,"Student Recital","2025-12-04 19:30:00","2025-12-04 20:30:00","Sullivan Room | Auditorium Building, room 220",
117481,313077,,,"Percussion Ensemble",,"CCPA Performance-Music","2025-12-05 17:00:00","2025-12-05 18:30:00","AUD 1080 | Auditorium Building, 10th floor",
116941,301074,,,"Cantio Sacra: Faculty Recital",,"Faculty/Guest Artist Recital","2025-12-05 19:30:00","2025-12-05 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605","Mark Crayton, countertenor, and James Janssen, organ"
115246,305034,,,"The Misanthrope",,"CCPA Performance-Theatre","2025-12-05 19:30:00","2025-12-05 21:30:00","O'Malley Theatre | Auditorium Building, room 773",
111739,332907,,,"CCPA JazzFest",,"CCPA Performance-Interdisciplinary","2025-12-06 12:00:00","2025-12-06 15:00:00",,"(Pipe and drape required)"
111739,312555,,,"CCPA JazzFest",,"CCPA Performance-Interdisciplinary","2025-12-06 12:00:00","2025-12-06 15:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
122969,315217,,,"Junior Recital: Chiemerie Obianom, baritone",,"Student Recital","2025-12-06 17:00:00","2025-12-06 18:00:00","Sullivan Room | Auditorium Building, room 220",
112737,315220,,,"Student Recital - Open",,"Student Recital","2025-12-06 19:30:00","2025-12-06 20:30:00","Sullivan Room | Auditorium Building, room 220",
115246,305037,,,"The Misanthrope",,"CCPA Performance-Theatre","2025-12-06 19:30:00","2025-12-06 21:30:00","O'Malley Theatre | Auditorium Building, room 773",
124659,301485,,,"Graduate Recital: Kheeshea Britton, percussion",,"Student Recital","2025-12-07 12:00:00","2025-12-07 13:00:00","AUD 1080 | Auditorium Building, 10th floor",
112737,301487,,,"Student Recital - Open",,"Student Recital","2025-12-07 12:00:00","2025-12-07 13:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
115246,305040,,,"The Misanthrope",,"CCPA Performance-Theatre","2025-12-07 14:00:00","2025-12-07 16:00:00","O'Malley Theatre | Auditorium Building, room 773",
112737,301571,,,"Student Recital - Open",,"Student Recital","2025-12-07 14:30:00","2025-12-07 15:30:00","Gage Gallery | Auditorium Building, room 178",
112737,301573,,,"Student Recital - Open",,"Student Recital","2025-12-07 14:30:00","2025-12-07 15:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
112737,301397,,,"Student Recital - Open",,"Student Recital","2025-12-07 17:00:00","2025-12-07 18:00:00","Gage Gallery | Auditorium Building, room 178",
112737,301399,,,"Student Recital - Open",,"Student Recital","2025-12-07 17:00:00","2025-12-07 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
123007,332477,,,"Songs @ Six",,"CCPA Performance-Music","2025-12-09 18:00:00","2025-12-09 19:00:00","Sullivan Room | Auditorium Building, room 220",
124031,334497,,,"Aeolian Classics Competition",,Event-CCPA,"2026-01-03 07:30:00","2026-01-03 22:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124031,334498,,,"Aeolian Classics Competition",,Event-CCPA,"2026-01-04 07:30:00","2026-01-04 22:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124031,334499,,,"Aeolian Classics Competition",,Event-CCPA,"2026-01-05 07:30:00","2026-01-05 22:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335808,,,"Student Recital - Open",,"Student Recital","2026-01-20 17:00:00","2026-01-20 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335631,,,"Student Recital - Open",,"Student Recital","2026-01-20 19:30:00","2026-01-20 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335810,,,"Student Recital - Open",,"Student Recital","2026-01-21 17:00:00","2026-01-21 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335633,,,"Student Recital - Open",,"Student Recital","2026-01-21 19:30:00","2026-01-21 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335812,,,"Student Recital - Open",,"Student Recital","2026-01-22 17:00:00","2026-01-22 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335635,,,"Student Recital - Open",,"Student Recital","2026-01-22 19:30:00","2026-01-22 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,336010,,,"Student Recital - Open",,"Student Recital","2026-01-25 12:00:00","2026-01-25 13:00:00","Gage Gallery | Auditorium Building, room 178",
124494,336082,,,"Student Recital - Open",,"Student Recital","2026-01-25 14:30:00","2026-01-25 15:30:00","Gage Gallery | Auditorium Building, room 178",
124494,336172,,,"Student Recital - Open",,"Student Recital","2026-01-25 17:00:00","2026-01-25 18:00:00","Gage Gallery | Auditorium Building, room 178",
124494,335814,,,"Student Recital - Open",,"Student Recital","2026-01-26 17:00:00","2026-01-26 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335637,,,"Student Recital - Open",,"Student Recital","2026-01-26 19:30:00","2026-01-26 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335816,,,"Student Recital - Open",,"Student Recital","2026-01-27 17:00:00","2026-01-27 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335639,,,"Student Recital - Open",,"Student Recital","2026-01-27 19:30:00","2026-01-27 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335818,,,"Student Recital - Open",,"Student Recital","2026-01-28 17:00:00","2026-01-28 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335641,,,"Student Recital - Open",,"Student Recital","2026-01-28 19:30:00","2026-01-28 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335820,,,"Student Recital - Open",,"Student Recital","2026-01-29 17:00:00","2026-01-29 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,336012,,,"Student Recital - Open",,"Student Recital","2026-01-31 12:00:00","2026-01-31 13:00:00","Gage Gallery | Auditorium Building, room 178",
124494,336014,,,"Student Recital - Open",,"Student Recital","2026-01-31 12:00:00","2026-01-31 13:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
116947,310922,,,"Schubertiade 2026",,"CCPA Performance-Music","2026-01-31 12:00:00","2026-01-31 18:30:00","Sullivan Room | Auditorium Building, room 220",
124494,336084,,,"Student Recital - Open",,"Student Recital","2026-01-31 14:30:00","2026-01-31 15:30:00","Gage Gallery | Auditorium Building, room 178",
124494,336086,,,"Student Recital - Open",,"Student Recital","2026-01-31 14:30:00","2026-01-31 15:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335822,,,"Student Recital - Open",,"Student Recital","2026-01-31 17:00:00","2026-01-31 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,336174,,,"Student Recital - Open",,"Student Recital","2026-01-31 17:00:00","2026-01-31 18:00:00","Gage Gallery | Auditorium Building, room 178",
124494,335547,,,"Student Recital - Open",,"Student Recital","2026-01-31 19:30:00","2026-01-31 20:30:00","Gage Gallery | Auditorium Building, room 178",
124494,335643,,,"Student Recital - Open",,"Student Recital","2026-01-31 19:30:00","2026-01-31 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,336016,,,"Student Recital - Open",,"Student Recital","2026-02-01 12:00:00","2026-02-01 13:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,336088,,,"Student Recital - Open",,"Student Recital","2026-02-01 14:30:00","2026-02-01 15:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335824,,,"Student Recital - Open",,"Student Recital","2026-02-01 17:00:00","2026-02-01 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335826,,,"Student Recital - Open",,"Student Recital","2026-02-02 17:00:00","2026-02-02 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335645,,,"Student Recital - Open",,"Student Recital","2026-02-02 19:30:00","2026-02-02 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335828,,,"Student Recital - Open",,"Student Recital","2026-02-03 17:00:00","2026-02-03 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335647,,,"Student Recital - Open",,"Student Recital","2026-02-03 19:30:00","2026-02-03 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335830,,,"Student Recital - Open",,"Student Recital","2026-02-04 17:00:00","2026-02-04 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335649,,,"Student Recital - Open",,"Student Recital","2026-02-04 19:30:00","2026-02-04 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335832,,,"Student Recital - Open",,"Student Recital","2026-02-05 17:00:00","2026-02-05 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335651,,,"Student Recital - Open",,"Student Recital","2026-02-05 19:30:00","2026-02-05 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335834,,,"Student Recital - Open",,"Student Recital","2026-02-06 17:00:00","2026-02-06 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335653,,,"Student Recital - Open",,"Student Recital","2026-02-06 19:30:00","2026-02-06 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
116942,310909,,,"Classical by Design: Faculty Recital",,"Faculty/Guest Artist Recital","2026-02-07 19:30:00","2026-02-07 20:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605","Mark Crayton, countertenor, and James Janssen, organ"
111745,299126,,,"Symphony Orchestra",,"CCPA Performance-Music","2026-02-07 19:30:00","2026-02-07 21:30:00","Rockefeller Memorial Chapel | 5850 S. Woodlawn Ave, Chicago, IL 60637",
124494,336020,,,"Student Recital - Open",,"Student Recital","2026-02-08 12:00:00","2026-02-08 13:00:00","Gage Gallery | Auditorium Building, room 178",
124494,336022,,,"Student Recital - Open",,"Student Recital","2026-02-08 12:00:00","2026-02-08 13:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,336092,,,"Student Recital - Open",,"Student Recital","2026-02-08 14:30:00","2026-02-08 15:30:00","Gage Gallery | Auditorium Building, room 178",
124494,336094,,,"Student Recital - Open",,"Student Recital","2026-02-08 14:30:00","2026-02-08 15:30:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,335836,,,"Student Recital - Open",,"Student Recital","2026-02-08 17:00:00","2026-02-08 18:00:00","Ganz Hall | 430 S. Michigan Ave, 7th floor, Chicago, IL 60605",
124494,336176,,,"Student Recital - Open",,"Student Recital","2026-02-08 17:00:00","2026-02-08 18:00:00","Gage Gallery | Auditorium Building, room 178",
